year,destination_city,destination_district,destination_village,origin_province,origin_city,total_migrants
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Barat,Bandung Barat,1
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Barat,Bekasi,9
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Barat,Bogor,6
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Barat,Ciamis,2
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Barat,Cianjur,2
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Barat,Cirebon,2
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Barat,Garut,4
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Barat,Indramayu,2
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Barat,Karawang,2
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Barat,Kota Bandung,11
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Barat,Kota Bekasi,25
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Barat,Kota Bogor,3
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Barat,Kota Depok,6
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Barat,Kota Tasikmalaya,1
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Barat,Kuningan,4
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Barat,Subang,11
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Barat,Sukabumi,5
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Barat,Sumedang,2
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Tengah,Banjarnegara,2
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Tengah,Banyumas,1
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Tengah,Blora,6
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Tengah,Boyolali,7
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Tengah,Brebes,12
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Tengah,Cilacap,4
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Tengah,Kebumen,4
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Tengah,Kendal,4
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Tengah,Klaten,1
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Tengah,Kota Magelang,1
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Tengah,Kota Semarang,3
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Tengah,Kota Surakarta,2
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Tengah,Pemalang,2
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Tengah,Purbalingga,3
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Tengah,Purworejo,4
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Tengah,Sukoharjo,3
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Tengah,Tegal,1
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Tengah,Wonosobo,3
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Timur,Bangkalan,2
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Timur,Kota Malang,2
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Timur,Kota Surabaya,5
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Timur,Lumajang,1
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Timur,Ngawi,1
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Jawa Timur,Tulungagung,1
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Kalimantan Selatan,Kota Banjarmasin,1
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Kalimantan Tengah,Seruyan,2
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Kalimantan Timur,Kota Balikpapan,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Utan Panjang,Kep. Bangka Belitung,Bangka Barat,3
2025,Kota Adm. Jakarta Pusat,Kemayoran,Utan Panjang,Lampung,Kota Bandar Lampung,4
2025,Kota Adm. Jakarta Pusat,Kemayoran,Utan Panjang,Lampung,Lampung Selatan,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Utan Panjang,Lampung,Lampung Tengah,3
2025,Kota Adm. Jakarta Pusat,Kemayoran,Utan Panjang,Lampung,Lampung Timur,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Utan Panjang,Lampung,Lampung Utara,2
2025,Kota Adm. Jakarta Pusat,Kemayoran,Utan Panjang,Lampung,Pesawaran,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Utan Panjang,Lampung,Tulang Bawang,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Utan Panjang,Maluku,Maluku Tenggara,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Utan Panjang,Nusa Tenggara Barat,Lombok Barat,3
2025,Kota Adm. Jakarta Pusat,Kemayoran,Utan Panjang,Nusa Tenggara Barat,Lombok Timur,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Utan Panjang,Nusa Tenggara Timur,Kupang,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Utan Panjang,Papua Tengah,Mimika,4
2025,Kota Adm. Jakarta Pusat,Kemayoran,Utan Panjang,Sulawesi Tengah,Kota Palu,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Utan Panjang,Sulawesi Tenggara,Kolaka,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Utan Panjang,Sulawesi Utara,Kota Manado,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Utan Panjang,Sulawesi Utara,Minahasa Selatan,3
2025,Kota Adm. Jakarta Pusat,Kemayoran,Utan Panjang,Sumatera Barat,Agam,5
2025,Kota Adm. Jakarta Pusat,Kemayoran,Utan Panjang,Sumatera Barat,Dharmasraya,3
2025,Kota Adm. Jakarta Pusat,Kemayoran,Utan Panjang,Sumatera Barat,Kota Padang,6
2025,Kota Adm. Jakarta Pusat,Kemayoran,Utan Panjang,Sumatera Barat,Lima Puluh Kota,2
2025,Kota Adm. Jakarta Pusat,Kemayoran,Utan Panjang,Sumatera Barat,Padang Pariaman,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Utan Panjang,Sumatera Barat,Pesisir Selatan,6
2025,Kota Adm. Jakarta Pusat,Kemayoran,Utan Panjang,Sumatera Selatan,Empat Lawang,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Utan Panjang,Sumatera Selatan,Ogan Komering Ilir,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Utan Panjang,Sumatera Utara,Deli Serdang,2
2025,Kota Adm. Jakarta Pusat,Kemayoran,Utan Panjang,Sumatera Utara,Karo,2
2025,Kota Adm. Jakarta Pusat,Kemayoran,Utan Panjang,Sumatera Utara,Kota Gunungsitoli,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Utan Panjang,Sumatera Utara,Kota Medan,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Utan Panjang,Sumatera Utara,Padang Lawas,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Utan Panjang,Sumatera Utara,Padang Lawas Utara,1
2025,Kota Adm. Jakarta Pusat,Kemayoran,Utan Panjang,Sumatera Utara,Toba,4
2025,Kota Adm. Jakarta Pusat,Senen,Senen,Aceh,Aceh Besar,2
2025,Kota Adm. Jakarta Pusat,Senen,Senen,Banten,Kota Serang,6
2025,Kota Adm. Jakarta Pusat,Senen,Senen,Banten,Kota Tangerang,1
2025,Kota Adm. Jakarta Pusat,Senen,Senen,Banten,Kota Tangerang Selatan,2
2025,Kota Adm. Jakarta Pusat,Senen,Senen,Daerah Istimewa Yogyakarta,Bantul,4
2025,Kota Adm. Jakarta Pusat,Senen,Senen,Jambi,Batanghari,1
2025,Kota Adm. Jakarta Pusat,Senen,Senen,Jawa Barat,Bandung,1
2025,Kota Adm. Jakarta Pusat,Senen,Senen,Jawa Barat,Bekasi,3
2025,Kota Adm. Jakarta Pusat,Senen,Senen,Jawa Barat,Bogor,3
2025,Kota Adm. Jakarta Pusat,Senen,Senen,Jawa Barat,Karawang,1
2025,Kota Adm. Jakarta Pusat,Senen,Senen,Jawa Barat,Kota Bandung,3
2025,Kota Adm. Jakarta Pusat,Senen,Senen,Jawa Barat,Kota Bekasi,4
2025,Kota Adm. Jakarta Pusat,Senen,Senen,Jawa Barat,Kota Bogor,4
2025,Kota Adm. Jakarta Pusat,Senen,Senen,Jawa Barat,Kota Depok,5
2025,Kota Adm. Jakarta Pusat,Senen,Senen,Jawa Barat,Kuningan,1
2025,Kota Adm. Jakarta Pusat,Senen,Senen,Jawa Barat,Purwakarta,1
2025,Kota Adm. Jakarta Pusat,Senen,Senen,Jawa Barat,Sukabumi,1
2025,Kota Adm. Jakarta Pusat,Senen,Senen,Jawa Barat,Tasikmalaya,1
2025,Kota Adm. Jakarta Pusat,Senen,Senen,Jawa Tengah,Banyumas,1
2025,Kota Adm. Jakarta Pusat,Senen,Senen,Jawa Tengah,Brebes,1
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Sumatera Utara,Karo,2
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Sumatera Utara,Kota Medan,8
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Sumatera Utara,Kota Sibolga,1
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Sumatera Utara,Padang Lawas Utara,1
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Sumatera Utara,Simalungun,1
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,Sumatera Utara,Toba,1
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Barat,Aceh,Aceh Tamiang,3
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Barat,Aceh,Aceh Tenggara,1
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Barat,Aceh,Aceh Timur,1
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Barat,Aceh,Kota Langsa,1
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Barat,Bali,Klungkung,1
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Barat,Bali,Tabanan,1
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Barat,Banten,Kota Cilegon,1
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Barat,Banten,Kota Serang,3
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Barat,Banten,Kota Tangerang,13
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Barat,Banten,Kota Tangerang Selatan,10
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Barat,Banten,Lebak,8
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Barat,Banten,Pandeglang,8
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Barat,Banten,Serang,1
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Barat,Banten,Tangerang,14
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Barat,Bengkulu,Kota Bengkulu,1
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Barat,Bengkulu,Mukomuko,1
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Barat,Bengkulu,Seluma,1
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Barat,Daerah Istimewa Yogyakarta,Gunungkidul,4
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Barat,Gorontalo,Kota Gorontalo,1
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Barat,Jambi,Bungo,1
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Barat,Jambi,Kota Jambi,2
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Barat,Jambi,Merangin,2
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Barat,Jawa Barat,Bandung,9
2025,Kota Adm. Jakarta Pusat,Cempaka Putih,Cempaka Putih Barat,Jawa Barat,Bekasi,20
2025,Kota Adm. Jakarta Pusat,Senen,Paseban,Sumatera Utara,Langkat,1
2025,Kota Adm. Jakarta Pusat,Senen,Paseban,Sumatera Utara,Mandailing Natal,1
2025,Kota Adm. Jakarta Pusat,Senen,Paseban,Sumatera Utara,Nias Utara,3
2025,Kota Adm. Jakarta Pusat,Senen,Paseban,Sumatera Utara,Serdang Bedagai,2
2025,Kota Adm. Jakarta Pusat,Senen,Paseban,Sumatera Utara,Tapanuli Tengah,1
2025,Kota Adm. Jakarta Pusat,Senen,Paseban,Sumatera Utara,Toba,2
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Aceh,Aceh Selatan,2
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Aceh,Aceh Tenggara,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Aceh,Pidie,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Banten,Kota Serang,2
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Banten,Kota Tangerang,16
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Banten,Kota Tangerang Selatan,5
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Banten,Lebak,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Banten,Pandeglang,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Banten,Serang,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Banten,Tangerang,5
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Bengkulu,Muko Muko,2
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Daerah Istimewa Yogyakarta,Bantul,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Daerah Istimewa Yogyakarta,Gunungkidul,3
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jambi,Bungo,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jambi,Merangin,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jambi,Sarolangun,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jambi,Tanjung Jabung Timur,4
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Barat,Bandung,3
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Barat,Bekasi,13
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Barat,Bogor,20
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Barat,Cianjur,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Barat,Cirebon,2
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Barat,Garut,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Barat,Indramayu,3
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Barat,Karawang,3
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Barat,Kota Bandung,2
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Barat,Kota Banjar,5
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Barat,Kota Bekasi,18
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Barat,Kota Bogor,2
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Barat,Kota Depok,9
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Barat,Kota Tasikmalaya,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Barat,Kuningan,4
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Barat,Majalengka,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Barat,Purwakarta,5
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Barat,Subang,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Barat,Sukabumi,8
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Barat,Sumedang,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Barat,Tasikmalaya,7
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Tengah,Banyumas,2
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Tengah,Blora,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Tengah,Boyolali,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Tengah,Brebes,2
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Tengah,Cilacap,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Tengah,Grobogan,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Tengah,Jepara,3
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Tengah,Kebumen,2
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Tengah,Klaten,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Tengah,Kota Semarang,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Tengah,Pekalongan,11
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Tengah,Pemalang,2
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Tengah,Purbalingga,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Tengah,Purworejo,2
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Tengah,Sragen,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Tengah,Tegal,11
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Timur,Bangkalan,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Timur,Blitar,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Timur,Kota Surabaya,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Timur,Lamongan,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Timur,Magetan,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Timur,Pacitan,2
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Timur,Sampang,13
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Jawa Timur,Tuban,2
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Kalimantan Timur,Kota Samarinda,3
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Kalimantan Utara,Malinau,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Kep. Bangka Belitung,Bangka,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Kep. Bangka Belitung,Bangka Tengah,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Kep. Bangka Belitung,Kota Pangkal Pinang,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Kepulauan Riau,Kota Batam,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Lampung,Kota Bandar Lampung,7
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Lampung,Lampung Selatan,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Lampung,Lampung Tengah,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Lampung,Tanggamus,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Lampung,Tulang Bawang,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Maluku,Kota Ambon,6
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Maluku,Maluku Tengah,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Maluku,Maluku Tenggara,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Maluku,Seram Bagian Timur,2
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Nusa Tenggara Timur,Ende,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Nusa Tenggara Timur,Kota Kupang,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Papua Tengah,Mimika,5
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Riau,Kampar,2
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Riau,Kepulauan Meranti,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Sulawesi Selatan,Bone,5
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Sulawesi Selatan,Kota Makassar,4
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Sulawesi Tengah,Sigi,5
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Sulawesi Tenggara,Kolaka,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Sulawesi Utara,Minahasa,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Sulawesi Utara,Minahasa Utara,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Sumatera Barat,Kota Padang,2
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Sumatera Barat,Kota Pariaman,6
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Sumatera Barat,Kota Payakumbuh,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Sumatera Barat,Lima Puluh Kota,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Sumatera Barat,Pasaman Barat,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Sumatera Barat,Tanah Datar,4
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Sumatera Selatan,Kota Lubuklinggau,3
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Sumatera Selatan,Kota Palembang,6
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Sumatera Selatan,Ogan Komering Ilir,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Sumatera Utara,Asahan,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Sumatera Utara,Batu Bara,2
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Sumatera Utara,Deli Serdang,2
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Sumatera Utara,Kota Medan,9
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Sumatera Utara,Labuhanbatu Utara,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Sumatera Utara,Langkat,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Sumatera Utara,Nias,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Sumatera Utara,Nias Selatan,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Sumatera Utara,Nias Utara,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Sumatera Utara,Samosir,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Sumatera Utara,Simalungun,2
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Sumatera Utara,Tapanuli Tengah,1
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Sumatera Utara,Tapanuli Utara,2
2025,Kota Adm. Jakarta Pusat,Senen,Kramat,Sumatera Utara,Toba,1
2025,Kota Adm. Jakarta Pusat,Senen,Kwitang,Banten,Kota Tangerang,2
2025,Kota Adm. Jakarta Pusat,Senen,Kwitang,Banten,Kota Tangerang Selatan,7
2025,Kota Adm. Jakarta Pusat,Senen,Kwitang,Banten,Lebak,1
2025,Kota Adm. Jakarta Pusat,Senen,Kwitang,Banten,Pandeglang,3
2025,Kota Adm. Jakarta Pusat,Senen,Kwitang,Banten,Tangerang,6
2025,Kota Adm. Jakarta Pusat,Senen,Kwitang,Bengkulu,Kaur,1
2025,Kota Adm. Jakarta Pusat,Senen,Kwitang,Jawa Barat,Bandung,1
2025,Kota Adm. Jakarta Pusat,Senen,Kwitang,Jawa Barat,Bandung Barat,1
2025,Kota Adm. Jakarta Pusat,Senen,Kwitang,Jawa Barat,Bekasi,1
2025,Kota Adm. Jakarta Pusat,Senen,Kwitang,Jawa Barat,Bogor,7
2025,Kota Adm. Jakarta Pusat,Senen,Kwitang,Jawa Barat,Cirebon,1
